choreography	3	noun
chorionic	1	adjective
chorister	1	noun
chorizo	1	noun
chortle	1	noun
chorus	4	noun
chou	2	noun
chow	3	noun
chowder	1	noun
christen	1	verb
christening	2	noun
chroma	1	noun
chromatic	2	adjective
chromatin	1	noun
chromatographic	1	adjective
chromatography	2	noun
chrome	4	noun
chromite	1	noun
chromium	2	noun
chromosomal	2	adjective
chromosome	3	noun
chronic	5	adjective
chronically	2	adverb
chronicle	4	noun
chronicler	1	noun
chronograph	1	noun
chronological	3	adjective
chronologically	2	adverb
chronology	3	noun
chronometer	1	noun
chrysalis	1	noun
chrysanthemum	1	noun
chub	1	noun
chubby	3	adjective
chuck	5	noun
chuckle	3	noun
chuffed	1	adjective
chug	2	noun
chukka	1	noun
chum	2	noun
chummy	1	adjective
chump	2	noun
chunk	4	noun
chunking	1	noun
chunky	3	adjective
churchman	1	noun
churchyard	2	noun
churlish	1	adjective
churn	2	noun
churning	2	adjective
chute	2	noun
chutney	1	noun
chutzpah	1	noun
ciao	2	noun
cicada	1	noun
cicero	2	noun
cichlid	1	noun
cider	3	noun
cigar	3	noun
cigarette	5	noun
cilantro	2	noun
ciliary	1	adjective
cimarron	1	noun
cinch	1	noun
cinder	2	noun
cinema	5	noun
cinematic	4	adjective
cinematographer	2	noun
cinematography	3	noun
cinnabar	1	adjective
cinnamon	4	noun
cinque	1	noun
cipher	2	noun
ciprofloxacin	1	noun
circadian	2	adjective
circlet	1	noun
circuitous	1	adjective
circuitry	2	noun
circular	4	adjective
circularly	1	adverb
circulate	2	verb
circulating	3	adjective
circulation	4	noun
circulatory	2	adjective
circumcise	1	verb
circumcision	3	noun
circumference	2	noun
circumferential	1	adjective
circumflex	1	noun
circumnavigate	1	verb
circumnavigation	1	noun
circumpolar	1	adjective
circumscribed	1	adjective
circumspect	1	adjective
circumstance	4	noun
circumstantial	2	adjective
circumvent	2	verb
circumvention	1	noun
circus	4	noun
cirque	2	noun
cirrhosis	2	noun
cirrus	1	noun
cisco	3	noun
cissy	1	adjective
cistern	1	noun
citadel	3	noun
citation	4	noun
cite	4	noun
citizenry	2	noun
citizenship	5	noun
citrate	2	noun
citric	1	adjective
citrine	1	noun
citron	1	noun
citrus	3	noun
cityscape	1	noun
citywide	2	adjective
civet	1	noun
civic	5	adjective
civics	2	noun
civilian	5	adjective
civilisation	3	noun
civilised	2	adjective
civility	2	noun
civilization	5	noun
civilize	1	verb
civilized	3	adjective
civilly	1	adverb
clack	1	noun
clad	3	adjective
cladding	2	noun
clade	1	noun
claimant	2	noun
clairvoyance	1	noun
clairvoyant	1	adjective
clam	3	noun
clamber	1	noun
clammy	1	adjective
clamor	1	noun
clamoring	2	noun
clamour	1	noun
clamouring	1	noun
clamp	3	noun
clampdown	1	noun
clams	2	noun
clamshell	1	noun
clan	4	noun
clandestine	3	adjective
clang	1	noun
clanging	1	adjective
clank	1	noun
clanking	1	adjective
clap	3	noun
clapboard	1	noun
clapper	2	noun
clappers	1	noun
clapping	3	noun
claptrap	1	noun
clarence	4	noun
claret	1	noun
clarification	3	noun
clarify	4	verb
clarifying	3	adjective
clarinet	2	noun
clarinetist	1	noun
clarion	2	adjective
clarity	4	noun
claro	1	noun
clary	1	noun
clash	4	noun
clashing	2	adjective
clasp	2	noun
classical	5	adjective
classically	2	adverb
classicism	1	noun
classicist	1	noun
classics	4	noun
classification	5	noun
classified	5	adjective
classifier	1	noun
classify	3	verb
classless	1	adjective
classmate	3	noun
classroom	5	noun
classwork	1	noun
classy	4	adjective
clatter	1	noun
clause	4	noun
claustrophobia	1	noun
claustrophobic	2	adjective
clavicle	1	noun
claw	3	noun
clawed	2	adjective
clay	5	noun
claymore	1	noun
cleaner	4	noun
cleaners	3	noun
cleanliness	3	noun
cleanly	2	adjective
cleanse	3	verb
cleanser	2	noun
cleansing	3	adjective
cleanup	3	noun
clearance	4	noun
cleared	5	adjective
clearing	5	noun
clearness	1	noun
cleat	1	noun
cleats	2	noun
cleavage	3	noun
cleave	2	verb
cleaver	2	noun
cleavers	1	noun
clef	1	noun
cleft	2	adjective
clegg	3	noun
clematis	1	noun
clemency	2	noun
clement	3	adjective
clementine	2	noun
clench	1	noun
clenched	2	adjective
clerestory	1	noun
clergy	4	noun
clergyman	2	noun
cleric	3	noun
clerical	3	adjective
clerk	5	noun
clerkship	1	noun
clever	5	adjective
cleverly	2	adverb
cleverness	1	noun
cliche	2	noun
cliched	1	adjective
clientele	3	noun
cliff	5	noun
cliffhanger	2	noun
climactic	2	adjective
climatic	3	adjective
climatologist	1	noun
climatology	1	noun
climax	4	noun
climb	5	noun
climber	2	noun
climbing	5	noun
clinch	3	noun
clinched	2	adjective
clincher	1	noun
cling	3	noun
clingy	2	adjective
clinic	5	noun
clinically	3	adverb
clinician	2	noun
clink	1	noun
clinker	1	noun
clinking	1	adjective
clip	5	noun
clipboard	2	noun
clipped	3	adjective
clipper	2	noun
clipping	2	noun
clique	2	noun
clit	2	noun
clitoral	1	adjective
clitoris	2	noun
cloaca	1	noun
cloak	3	noun
cloaked	2	adjective
cloakroom	1	noun
clobber	1	noun
cloche	1	noun
clocking	2	noun
clocks	3	noun
clockwise	3	adjective
clockwork	3	noun
clod	1	noun
clog	2	noun
clogged	3	adjective
clogging	2	adjective
cloister	1	noun
cloistered	1	adjective
clonal	1	adjective
clone	4	noun
clonidine	1	noun
cloning	3	noun
clop	1	noun
closeness	2	noun
closeout	1	noun
closest	5	adverb
closet	5	noun
closeup	1	noun
clostridium	1	noun
closure	5	noun
clot	2	noun
cloth	5	noun
clothe	1	verb
clothed	3	adjective
clothesline	1	noun
clothier	1	noun
clotted	1	adjective
clotting	2	noun
cloture	1	noun
clouded	2	adjective
cloudiness	1	noun
clouding	1	noun
cloudless	1	adjective
cloudy	3	adjective
clout	3	noun
clove	2	noun
cloven	1	adjective
clover	3	noun
cloverleaf	1	noun
clown	4	noun
clowning	1	noun
cloying	1	adjective
clubbing	2	noun
clubhouse	3	noun
cluck	1	noun
clucking	1	noun
clue	5	noun
clueless	3	adjective
clump	2	noun
clumping	1	noun
clumsily	1	adverb
clumsiness	1	noun
clumsy	3	adjective
clunk	1	noun
clunky	2	adjective
cluster	4	noun
clustered	2	adjective
clusterfuck	1	noun
clustering	2	noun
clutch	4	noun
clutches	2	noun
clutter	3	noun
cluttered	2	adjective
coaching	5	noun
coachman	1	noun
coadjutor	1	noun
coagulant	1	noun
coagulated	1	adjective
coagulation	1	noun
coalesce	1	verb
coalesced	1	adjective
coalescence	1	noun
coalescing	1	adjective
coalfield	1	noun
coalition	5	noun
coarse	3	adjective
coarsely	1	adverb
coastal	5	adjective
coaster	4	noun
coastguard	1	noun
coastline	3	noun
coated	4	adjective
coating	4	noun
coauthor	1	noun
coax	2	noun
coaxial	1	adjective
coaxing	1	adjective
cob	2	noun
cobalt	3	noun
cobble	1	noun
cobbler	2	noun
cobblers	1	noun
cobblestone	1	noun
cobra	3	noun
cobweb	1	noun
coca	4	noun
cocaine	4	noun
coccyx	1	noun
cochin	1	noun
cochlea	1	noun
cochlear	1	adjective
cock	5	noun
cockatoo	1	noun
cocker	2	noun
cockerel	1	noun
cockfighting	1	noun
cockiness	1	noun
cockle	1	noun
cockney	1	adjective
cockpit	4	noun
cockroach	2	noun
cocksucker	1	noun
cocktail	4	noun
cocky	3	adjective
coco	3	noun
cocoa	4	noun
coconut	4	noun
cocoon	2	noun
cod	4	adjective
coda	1	noun
coddle	1	verb
codeine	2	noun
coder	1	noun
codex	2	noun
codfish	1	noun
codification	1	noun
codified	2	adjective
codify	1	verb
coding	4	noun
codon	1	noun
coeducational	1	adjective
coefficient	3	noun
coeliac	1	adjective
coenzyme	1	noun
coerce	2	verb
coercion	3	noun
coercive	2	adjective
coexist	2	verb
coexistence	2	noun
coexisting	1	adjective
cofactor	1	noun
coffeehouse	1	noun
coffer	1	noun
coffin	4	noun
cofounder	1	noun
cog	2	noun
cogent	1	adjective
cognate	1	adjective
cognition	3	noun
cognitive	5	adjective
cognitively	1	adverb
cognizance	1	noun
cognizant	2	adjective
cohabitation	1	noun
coherence	2	noun
coherency	1	noun
coherent	4	adjective
coherently	1	adverb
cohesion	3	noun
cohesive	3	adjective
cohesiveness	1	noun
coho	1	noun
cohort	3	noun
coif	1	noun
coiffure	1	noun
coil	4	noun
coiled	2	adjective
coiling	1	adjective
coin	5	noun
coinage	2	noun
coincide	3	verb
coincidence	4	noun
coincident	1	adjective
coincidental	2	adjective
coincidentally	3	adverb
coinciding	2	adjective
coinsurance	1	noun
coir	1	noun
coital	1	adjective
coitus	1	noun
coke	5	noun
col	4	noun
cola	4	noun
colander	1	noun
colchicine	1	noun
coldly	1	adverb
coldness	1	noun
cole	5	noun
coleslaw	1	noun
colic	1	noun
coliseum	2	noun
colitis	2	noun
collaborate	3	verb
collaboration	5	noun
collaborative	4	adjective
collaborator	2	noun
collage	3	noun
collagen	3	noun
collapse	5	noun
collapsible	1	adjective
collar	5	noun
collarbone	1	noun
collard	1	noun
collate	1	verb
collateral	4	adjective
collation	1	noun
colleague	4	noun
collectable	1	adjective
collectible	2	adjective
collecting	5	noun
collectively	4	adverb
collectivism	1	noun
collectivist	1	adjective
collectivization	1	noun
collector	4	noun
colleen	3	noun
collegial	1	adjective
collegiate	3	adjective
collet	1	noun
collide	3	verb
collider	2	noun
collie	2	noun
collier	3	noun
colliery	2	noun
collins	5	noun
collision	4	noun
collocation	1	noun
colloid	1	noun
colloidal	1	adjective
colloquial	2	adjective
colloquialism	1	noun
colloquially	1	adverb
colloquium	1	noun
collude	1	verb
collusion	3	noun
cologne	3	noun
colon	4	noun
colonial	5	adjective
colonialism	3	noun
colonialist	1	noun
colonic	1	adjective
colonisation	1	noun
colonise	1	verb
colonised	1	adjective
colonist	1	noun
colonization	3	noun
colonize	1	verb
colonized	2	adjective
colonizer	1	noun
colonnade	1	noun
colonoscopy	1	noun
colony	5	noun
colophon	1	noun
coloration	2	noun
colorectal	2	adjective
colored	5	adjective
colorful	4	adjective
coloring	3	noun
colorist	1	noun
colorless	2	adjective
colossal	3	adjective
colossus	2	noun
colostomy	1	noun
colostrum	1	noun
colouration	1	noun
coloured	4	adjective
colourful	3	adjective
colouring	3	noun
colourless	1	adjective
colours	5	noun
colt	3	noun
colter	1	noun
columbine	2	noun
columbo	1	noun
columella	1	noun
columnar	1	adjective
columnist	3	noun
coma	4	noun
comatose	2	adjective
comb	3	noun
combatant	2	adjective
combative	2	adjective
combed	2	adjective
comber	1	noun
combinatorial	1	adjective
combine	5	noun
combing	2	noun
combining	4	noun
combo	4	noun
combust	1	verb
combustible	2	adjective
combustion	3	noun
comeback	5	noun
comedian	4	noun
comedienne	1	noun
comedown	1	noun
comely	1	adjective
comer	2	noun
comet	4	noun
cometary	1	adjective
comeuppance	1	noun
comfortably	4	adverb
comforted	2	adjective
comforter	2	noun
comforting	4	adjective
comforts	3	noun
comfy	4	adjective
comical	3	adjective
comically	1	adverb
comity	1	noun
comma	3	noun
commandant	3	noun
commandeer	1	verb
commandery	1	noun
commanding	4	adjective
commandment	2	noun
commando	3	noun
commemorate	3	verb
commemorating	2	adjective
commemoration	3	noun
commemorative	3	adjective
commence	3	verb
commencement	3	noun
commend	3	verb
commendable	2	adjective
commendation	2	noun
commensal	1	adjective
commensurate	2	adjective
commentary	5	noun
commentate	1	verb
commentator	4	noun
commercialisation	1	noun
commercialised	1	adjective
commercialism	1	noun
commercialization	2	noun
commercialize	1	verb
commercialized	1	adjective
commercially	4	adverb
commie	2	noun
commiserate	1	verb
commissar	1	noun
commissariat	1	noun
commissary	2	noun
commissioned	4	adjective
commissioning	3	noun
committal	1	noun
committeeman	1	noun
commode	1	noun
commodity	4	noun
commodore	3	noun
commonality	1	noun
commoner	2	noun
commonplace	3	adjective
commons	5	noun
commonsense	1	adjective
commotion	2	noun
communal	4	adjective
communalism	1	noun
communally	1	adverb
commune	3	noun
communicable	2	adjective
communicate	5	verb
communicating	4	noun
communicative	2	adjective
communicator	2	noun
communion	4	noun
communique	1	noun
communism	4	noun
communistic	1	adjective
commutation	1	noun
commutative	1	adjective
commutator	1	noun
commute	3	noun
commuter	3	noun
commuting	3	noun
comp	4	noun
compact	5	adjective
compaction	1	noun
compactly	1	adverb
compactness	1	noun
companion	5	noun
companionship	2	noun
comparability	1	noun
comparable	5	adjective
comparably	1	adverb
comparative	4	adjective
comparatively	3	adverb
comparing	5	noun
compartment	4	noun
compartmentalization	1	noun
compartmentalize	1	verb
compartmentalized	1	adjective
compass	4	noun
compassion	4	noun
compassionate	3	adjective
compassionately	1	adverb
compatibility	3	noun
compatible	4	adjective
compatriot	2	noun
compel	3	verb
compelling	4	adjective
compendium	2	noun
compensate	4	verb
compensated	3	adjective
compere	1	noun
competence	3	noun
competency	3	noun
competent	4	adjective
competently	1	adverb
competitively	2	adverb
competitiveness	3	noun
competitor	4	noun
compilation	4	noun
compile	3	verb
compiler	3	noun
compiling	3	noun
complacency	2	noun
complacent	2	adjective
complain	5	verb
complainant	2	noun
complainer	1	noun
complaining	5	adjective
complement	4	noun
complementarity	1	noun
complementary	3	adjective
completeness	2	noun
completing	5	adjective
completion	5	noun
complexion	3	noun
complexity	5	noun
compliance	5	noun
compliant	3	adjective
complicate	3	verb
complication	3	noun
complicit	2	adjective
complicity	2	noun
compliment	4	noun
complimentary	3	adjective
compliments	4	noun
comply	5	verb
comport	1	verb
compose	3	verb
composed	5	adjective
composer	4	noun
composing	3	noun
composite	4	adjective
compositional	2	adjective
compositor	1	noun
compost	3	noun
composure	2	noun
compote	1	noun
compound	5	adjective
compounded	3	adjective
compounding	2	noun
comprehend	4	verb
comprehended	1	adjective
comprehensible	1	adjective
comprehension	3	noun
comprehensively	2	adverb
compress	2	noun
compressed	4	adjective
compressibility	1	noun
compressible	1	adjective
compressing	1	noun
compression	4	noun
compressor	3	noun
comprise	4	verb
compromise	5	noun
compromising	3	adjective
comptroller	2	noun
compulsion	2	noun
compulsive	3	adjective
compulsively	1	adverb
compulsorily	1	adverb
compulsory	4	adjective
compunction	1	noun
computable	1	adjective
computation	3	noun
computational	4	adjective
computationally	1	adverb
compute	3	verb
computerization	1	noun
computing	5	noun
comrade	3	noun
comradeship	1	noun
con	5	noun
concatenation	1	noun
concave	2	adjective
conceal	3	verb
concealed	4	adjective
concealing	2	adjective
concealment	2	noun
concede	3	verb
conceding	2	noun
conceit	2	noun
conceited	2	adjective
conceivable	2	adjective
conceivably	2	adverb
conceive	3	verb
concentrate	5	noun
concentrated	4	adjective
concentration	5	noun
concentric	2	adjective
conception	4	noun
conceptual	4	adjective
conceptualization	1	noun
conceptualize	1	verb
conceptually	2	adverb
concerted	3	adjective
concertina	1	noun
concerto	3	noun
concession	3	noun
concessionaire	1	noun
conch	1	noun
concha	1	noun
concierge	2	noun
conciliation	1	noun
conciliatory	1	adjective
concise	3	adjective
concisely	1	adverb
conclave	2	noun
conclude	4	verb
concluding	3	adjective
conclusive	3	adjective
conclusively	2	adverb
concoct	1	verb
concoction	2	noun
concomitant	1	adjective
concord	3	noun
concordance	1	noun
concordant	1	adjective
concordat	1	noun
concourse	2	noun
concretely	1	adverb
concubine	2	noun
concur	2	verb
concurrence	1	noun
concurrency	1	noun
concurrent	3	adjective
concurrently	3	adverb
concurring	1	adjective
concussion	3	noun
condemn	4	verb
condemnation	3	noun
condemning	3	adjective
condensate	1	noun
condensation	2	noun
condense	1	verb
condenser	2	noun
condensing	1	noun
condescend	1	verb
condescending	2	adjective
condescendingly	1	adverb
condescension	1	noun
condiment	1	noun
conditional	3	adjective
conditionality	1	noun
conditionally	1	adverb
conditioned	4	adjective
conditioner	3	noun
conditioning	4	noun
condo	4	noun
condolence	1	noun
condom	4	noun
condominium	2	noun
condone	2	verb
condor	2	noun
conducive	3	adjective
conductance	1	noun
conducting	5	noun
conduction	2	noun
conductive	2	adjective
conductivity	2	noun
conductor	4	noun
conduit	3	noun
cone	4	noun
coney	2	noun
confection	1	noun
confectionary	1	noun
confectioner	1	noun
confectionery	2	noun
confederacy	3	noun
confederate	4	adjective
confederation	3	noun
confer	2	verb
confess	4	verb
confession	4	noun
confessional	2	noun
confessor	2	noun
confetti	2	noun
confidant	2	noun
confidante	1	noun
confide	2	verb
confidential	4	adjective
confidentiality	3	noun
confidentially	1	adverb
confidently	3	adverb
confiding	1	adjective
configuration	4	noun
configure	2	verb
configured	3	adjective
confine	2	verb
confined	4	adjective
confinement	3	noun
confines	3	noun
confining	1	adjective
confirmation	5	noun
confirmatory	1	adjective
confirming	4	adjective
confiscate	2	adjective
confiscation	2	noun
confit	1	noun
conflagration	1	noun
conflate	1	verb
conflicting	4	adjective
confluence	2	noun
confluent	1	adjective
conform	3	verb
conformance	1	noun
conformation	2	noun
conforming	2	adjective
conformist	1	adjective
conformity	3	noun
confound	1	verb
confounded	2	adjective
confounding	2	adjective
confront	4	verb
confrontation	4	noun
confrontational	2	adjective
confuse	4	verb
confusing	5	adjective
confusingly	1	adverb
confusion	5	noun
conga	1	noun
congealed	1	adjective
congee	1	noun
congenial	1	adjective
congeniality	1	noun
congenital	3	adjective
conger	1	noun
congested	2	adjective
congestion	4	noun
congestive	1	adjective
conglomerate	3	adjective
conglomeration	1	noun
congo	4	noun
congratulate	3	verb
congratulation	1	noun
congratulatory	1	adjective
congregate	2	verb
congregating	1	noun
congregation	4	noun
congregational	2	adjective
congressional	5	adjective
congressman	4	noun
congresswoman	2	noun
congruence	1	noun
congruent	1	adjective
conic	1	adjective
conical	2	adjective
conifer	1	noun
coniferous	1	adjective
conjectural	1	adjective
conjecture	3	noun
conjoined	1	adjective
conjugal	1	adjective
conjugate	2	adjective
conjugated	1	adjective
conjugation	1	noun
conjunct	1	adjective
conjunction	4	noun
conjunctivitis	1	noun
conjure	2	verb
conjurer	1	noun
conjuring	2	noun
conker	1	noun
conn	3	verb
connectedness	1	noun
connective	2	adjective
connectivity	3	noun
connector	3	noun
connexion	1	noun
connivance	1	noun
conniving	1	adjective
connoisseur	2	noun
connotation	2	noun
conquer	4	verb
conquering	3	noun
conqueror	3	noun
conquest	4	noun
conquistador	1	noun
conscience	4	noun
conscientious	3	adjective
conscientiously	1	adverb
conscientiousness	1	noun
conscious	5	adjective
consciously	3	adverb
consciousness	5	noun
conscript	1	noun
conscription	2	noun
consecrate	1	adjective
consecrated	2	adjective
consecration	2	noun
consecutive	5	adjective
consecutively	2	adverb
consensual	3	adjective
consensus	5	noun
consenting	2	adjective
consequence	5	noun
consequent	2	adjective
consequential	2	adjective
consequently	4	adverb
conservancy	2	noun
conservationist	1	noun
conservatism	3	noun
conservatively	2	adverb
conservatoire	1	noun
conservator	1	noun
conservatory	3	noun
conserve	3	noun
conserved	2	adjective
conserves	1	noun
considerable	5	adjective
considerably	5	adverb
considerate	3	adjective
consideration	5	noun
consign	1	verb
consignment	2	noun
consignor	1	noun
consist	4	verb
consistency	4	noun
consistently	5	adverb
consistory	1	noun
consolation	3	noun
console	5	noun
consolidate	3	verb
consolidated	4	adjective
consolidation	4	noun
consoling	1	adjective
consonance	1	noun
consonant	2	adjective
consort	3	noun
consortium	4	noun
conspicuous	3	adjective
conspicuously	2	adverb
conspiracy	5	noun
conspirator	1	noun
conspiratorial	1	adjective
conspire	2	verb
constable	4	noun
constabulary	2	noun
constancy	1	noun
constellation	3	noun
consternation	2	noun
constipated	1	adjective
constipation	2	noun
constituency	4	noun
constituent	3	adjective
constitute	4	verb
constituted	3	adjective
constitutionalism	1	noun
constitutionalist	1	noun
constitutionally	2	adverb
constitutive	1	adjective
constrain	2	verb
constrained	3	adjective
constraining	1	adjective
constraint	3	noun
constrict	1	verb
constricted	1	adjective
constricting	1	adjective
constriction	1	noun
constrictor	1	noun
construct	4	noun
constructive	4	adjective
constructively	1	adverb
constructivism	1	noun
constructivist	1	noun
constructor	2	noun
construe	1	verb
consul	4	noun
consular	3	adjective
consulate	3	noun
consulship	1	noun
consult	4	verb
consultancy	3	noun
consultant	5	noun
consultation	5	noun
consultative	2	adjective
consumable	1	adjective
consume	4	verb
consumerism	2	noun
consuming	4	adjective
consummate	2	adjective
consummated	1	adjective
consummation	1	noun
consumptive	1	adjective
contagion	2	noun
contagious	3	adjective
container	5	noun
containment	3	noun
contaminant	1	noun
contaminate	2	verb
contaminated	4	adjective
contaminating	1	adjective
contamination	4	noun
contemplate	3	verb
contemplation	2	noun
contemplative	2	adjective
contemporaneous	2	adjective
contemporaneously	1	adverb
contemporaries	3	noun
contempt	4	noun
contemptible	1	adjective
contemptuous	1	adjective
contemptuously	1	adverb
contend	3	verb
contender	4	noun
contented	2	adjective
contentedly	1	adverb
contention	4	noun
contentious	3	adjective
contentment	2	noun
contents	5	noun
contestant	3	noun
contested	4	adjective
contextual	2	adjective
contextually	1	adverb
contiguous	2	adjective
continence	1	noun
continent	5	adjective
continental	5	adjective
contingency	3	noun
contingent	4	adjective
continual	3	adjective
continually	4	adverb
continuance	1	noun
continuation	4	noun
continuity	4	noun
continuo	1	noun
continuous	5	adjective
continuously	4	adverb
continuum	3	noun
contort	1	verb
contorted	1	adjective
contortion	1	noun
contortionist	1	noun
contour	3	noun
contraband	2	adjective
contraception	3	noun
contraceptive	2	adjective
contracted	4	adjective
contractile	1	adjective
contracting	4	noun
contraction	3	noun
contractor	5	noun
contractual	3	adjective
contractually	1	adverb
contradict	3	verb
contradiction	3	noun
contradictory	3	adjective
contralateral	1	adjective
contralto	1	adjective
contraption	2	noun
contrapuntal	1	adjective
contrarian	1	noun
contrary	5	adjective
contrasting	3	adjective
contrastive	1	adjective
contravene	1	verb
contravention	1	noun
contributing	5	adjective
contributor	4	noun
contributory	1	adjective
contrite	1	adjective
contrition	1	noun
contrivance	1	noun
contrive	1	verb
contrived	2	adjective
controllable	2	adjective
controller	5	noun
controlling	5	adjective
controversial	5	adjective
controversially	1	adverb
controversy	5	noun
contusion	1	noun
conundrum	2	noun
convalescence	1	noun
convalescent	1	adjective
convection	3	noun
convene	2	verb
convener	1	noun
convenience	5	noun
conveniences	2	noun
convenient	5	adjective
conveniently	3	adverb
convening	1	noun
convent	3	noun
conventional	5	adjective
conventionally	2	adverb
converge	3	verb
convergence	3	noun
convergent	2	adjective
converging	2	noun
conversant	1	adjective
conversational	2	adjective
conversationalist	1	noun
converse	3	adjective
conversely	3	adverb
conversion	5	noun
convert	5	noun
converter	3	noun
convertible	3	adjective
convex	3	adjective
convexity	1	noun
convey	4	verb
conveyance	1	noun
conveyancing	1	noun
conveyer	1	noun
conveying	2	noun
conveyor	3	noun
convict	3	noun
conviction	5	noun
convince	5	verb
convincing	4	adjective
convincingly	2	adverb
convivial	1	adjective
conviviality	1	noun
convocation	2	noun
convoluted	2	adjective
convolution	1	noun
convoy	4	noun
convulsion	1	noun
convulsive	1	adjective
coo	3	noun
cookbook	3	noun
cooked	5	adjective
cooker	3	noun
cookery	2	noun
cookie	5	noun
cookout	1	noun
cookware	1	noun
coolant	2	noun
cooler	4	noun
coolie	1	noun
cooling	5	noun
coolly	1	adverb
coolness	2	noun
coon	2	noun
coop	3	noun
cooper	5	noun
cooperate	4	verb
cooperative	4	adjective
cooperatively	1	adverb
coordinate	4	adjective
coordinated	4	adjective
coordinating	3	adjective
coordination	4	noun
coordinator	4	noun
coot	1	noun
cooter	1	noun
cope	5	noun
copier	1	noun
copilot	1	noun
coping	4	noun
copious	2	adjective
copiously	1	adverb
copolymer	1	noun
copper	5	noun
copperhead	1	noun
coppery	1	adjective
coppice	1	noun
copra	1	noun
copse	1	noun
copula	1	noun
copulate	1	verb
copulation	1	noun
copycat	2	noun
copying	4	noun
copyist	1	noun
copyright	5	noun
copyrighted	2	adjective
copywriter	1	noun
coquette	1	noun
coquettish	1	adjective
coral	4	adjective
cord	4	noun
corded	1	adjective
cordial	2	adjective
cordially	1	adverb
cordite	1	noun
cordless	1	adjective
cordoba	1	noun
cordon	2	noun
cords	3	noun
corduroy	1	noun
corgi	2	noun
coriander	2	noun
corinthian	2	adjective
cork	4	noun
corked	1	adjective
corker	1	noun
corkscrew	1	noun
corky	1	adjective
cormorant	1	noun
corn	5	noun
cornbread	1	noun
cornea	2	noun
corneal	2	adjective
corned	1	adjective
cornel	1	noun
cornerback	2	noun
cornered	2	adjective
cornerstone	3	noun
cornet	2	noun
cornfield	1	noun
cornflower	1	noun
cornice	1	noun
cornmeal	1	noun
cornstarch	1	noun
cornucopia	1	noun
corny	3	adjective
corolla	2	noun
corollary	1	noun
corona	3	noun
coronal	1	noun
coronary	3	adjective
coronation	3	noun
coronavirus	3	noun
coroner	3	noun
coronet	1	noun
corp	5	noun
corporal	4	adjective
corporatism	1	noun
corporatist	1	adjective
corporeal	1	adjective
corps	5	noun
corpse	4	noun
corpulent	1	adjective
corpus	4	noun
corral	2	noun
corrected	4	adjective
correction	4	noun
correctional	3	adjective
corrections	4	noun
corrective	3	adjective
correctly	5	adverb
correctness	3	noun
correlate	3	adjective
correlated	3	adjective
correlation	4	noun
correlative	1	adjective
correspond	3	verb
correspondence	4	noun
correspondent	4	adjective
corresponding	5	adjective
correspondingly	1	adverb
corridor	4	noun
corrie	1	noun
corroborate	2	verb
corroboration	1	noun
corrode	1	verb
corroded	1	adjective
corroding	1	noun
corrosion	3	noun
corrosive	2	adjective
corrugated	2	adjective
corrupt	5	adjective
corrupted	3	adjective
corruptible	1	adjective
corrupting	2	adjective
corruptly	1	adverb
corsage	1	noun
corsair	2	noun
corset	2	noun
cortege	1	noun
cortex	3	noun
cortical	2	adjective
corticosteroid	1	noun
cortina	1	noun
cortisol	2	noun
cortisone	1	noun
coruscant	1	adjective
corvette	3	noun
cos	5	noun
cosh	1	noun
cosign	1	verb
cosine	1	noun
cosmetic	4	adjective
cosmetically	1	adverb
cosmetology	1	noun
cosmic	4	adjective
cosmological	2	adjective
cosmology	2	noun
cosmonaut	1	noun
cosmopolitan	3	adjective
cosmos	3	noun
cosplay	3	verb
cosplayer	1	noun
cosponsor	1	verb
coss	1	noun
costa	5	noun
costal	1	adjective
costing	4	noun
costly	4	adjective
costume	5	noun
costumed	1	adjective
costumer	1	noun
cosy	3	adjective
cot	3	noun
cote	2	noun
coterie	1	noun
cotillion	1	noun
cottage	5	noun
cotter	1	noun
cottonmouth	1	noun
cottontail	1	noun
cottonwood	1	noun
couch	5	noun
cougar	3	noun
cough	4	noun
coughing	3	noun
coulomb	1	noun
coulter	2	noun
councillor	4	noun
councilman	2	noun
councilwoman	1	noun
counsel	5	noun
counseling	4	noun
counselling	3	noun
counsellor	3	noun
counselor	4	noun
countable	1	adjective
countdown	4	noun
countenance	2	noun
counteract	2	verb
counterattack	2	noun
counterbalance	1	noun
counterbalanced	1	adjective
counterclaim	1	noun
counterclockwise	1	adjective
counterculture	1	noun
counterexample	1	noun
counterfactual	1	adjective
counterfeit	3	adjective
counterinsurgency	1	noun
counterintelligence	1	noun
counterintuitive	1	adjective
countermeasure	1	noun
counteroffensive	1	noun
counterpart	4	noun
counterpoint	2	noun
counterproductive	2	adjective
counterpunch	1	noun
counterrevolutionary	1	adjective
counterstrike	1	verb
counterterrorism	2	noun
countertop	1	noun
counterweight	1	noun
countess	3	noun
counting	5	noun
countless	4	adjective
countryman	2	noun
countryside	4	noun
countrywide	1	adjective
countywide	1	adjective
coup	5	noun
coupe	3	noun
coupled	4	adjective
coupler	1	noun
couplet	1	noun
coupling	3	noun
coupon	4	noun
courageous	3	adjective
courageously	1	adverb
courgette	1	noun
courier	4	noun
courser	1	noun
coursework	2	noun
coursing	1	noun
courteous	3	adjective
courteously	1	adverb
courtesan	1	noun
courtesy	5	noun
courthouse	4	noun
courtier	1	noun
courting	2	noun
courtly	1	adjective
courtroom	3	noun
courtship	2	noun
courtyard	4	noun
couscous	1	noun
couture	3	noun
couturier	1	noun
